filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density,token_set,param_name,param_in_repo
DU_case_087.json,fhi_72.fh_config[0].T1a_up,"[96, 196]","[97, 197]",invalid format,FHI 72,Invalid T1a UP configuration,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'up', 'configuration', 'fhi', '72', 'invalid', 't1a', 'format'}",T1a_up,
DU_case_088.json,fhi_72.fh_config[0].Ta4,"[110, 180]","[111, 181]",invalid format,FHI 72,Invalid Ta4 configuration,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'configuration', 'fhi', '72', 'invalid', 'ta4', 'format'}",Ta4,
DU_case_089.json,fhi_72.fh_config[0].ru_config.iq_width,9,10,out of range,FHI 72,Invalid IQ width,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'range', 'width', 'fhi', '72', 'iq', 'of', 'invalid', 'out'}",iq_width,
DU_case_090.json,fhi_72.fh_config[0].ru_config.iq_width_prach,9,10,out of range,FHI 72,Invalid IQ width PRACH,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.25,"{'range', 'prach', 'width', 'fhi', 'iq', 'of', '72', 'invalid', 'out'}",iq_width_prach,
DU_case_091.json,fhi_72.fh_config[0].prach_config.kbar,0,1,invalid enum,FHI 72,Invalid K-bar,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'enum', 'fhi', 'k', '72', 'bar', 'invalid'}",kbar,
DU_case_092.json,gNBs[0].pdsch_AntennaPorts_XP,2,a,wrong type,PHY,Invalid antenna port configuration,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'antenna', 'phy', 'configuration', 'invalid', 'port', 'type'}",pdsch_AntennaPorts_XP,
DU_case_093.json,gNBs[0].servingCellConfigCommon[0].dl_frequencyBand,78,a,wrong type,RRC,Invalid frequency band,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'frequency', 'band', 'wrong', 'invalid', 'rrc', 'type'}",dl_frequencyBand,
DU_case_094.json,MACRLCs[0].num_cc,1,a,wrong type,MAC,Invalid number of CC,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'cc', 'number', 'of', 'mac', 'invalid', 'type'}",num_cc,
DU_case_095.json,L1s[0].num_cc,1,a,wrong type,L1,Invalid number of CC,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'l1', 'cc', 'number', 'of', 'invalid', 'type'}",num_cc,
DU_case_096.json,RUs[0].local_rf,yes,a,wrong type,RU,Invalid local RF configuration,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'configuration', 'rf', 'invalid', 'local', 'type', 'ru'}",local_rf,
DU_case_097.json,rfsimulator.serveraddr,server,a,wrong type,RF simulator,Invalid server address,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'address', 'server', 'rf', 'invalid', 'simulator', 'type'}",serveraddr,
DU_case_098.json,log_config.global_log_level,info,a,wrong type,Logging,Invalid global log level,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'logging', 'log', 'level', 'invalid', 'global', 'type'}",global_log_level,
DU_case_099.json,fhi_72.dpdk_devices,"['0000:ca:02.0', '0000:ca:02.1']","['a', 'b']",wrong type,FHI 72,Invalid DPDK device configuration,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.0,"{'wrong', 'device', 'configuration', 'fhi', '72', 'dpdk', 'invalid', 'type'}",dpdk_devices,
DU_case_100.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,99.5,wrong type,RRC,Invalid PRACH configuration index,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_1.json,0.25,"{'wrong', 'index', 'prach', 'configuration', 'invalid', 'rrc', 'type'}",prach_ConfigurationIndex,
DU_case_001.json,gNBs[0].gNB_ID,0xe00,0xff,out of range,RRC,Invalid gNB ID will cause RRC to fail initialization.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.2222222222222222,"{'fail', 'id', 'will', 'gnb', 'range', 'of', 'invalid', 'rrc', 'initialization', 'cause', 'to', 'out'}",gNB_ID,
DU_case_002.json,gNBs[0].pdsch_AntennaPorts_XP,2,0,out of range,MAC,Zero antenna ports will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'will', 'range', 'zero', 'antenna', 'ports', 'mac', 'of', 'cause', 'to', 'scheduling', 'out'}",pdsch_AntennaPorts_XP,
DU_case_003.json,gNBs[0].servingCellConfigCommon[0].dl_frequencyBand,78,79,out of range,PHY,Invalid frequency band will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'frequency', 'band', 'will', 'range', 'phy', 'modulation', 'of', 'invalid', 'cause', 'to', 'out'}",dl_frequencyBand,
DU_case_004.json,gNBs[0].SCTP.SCTP_INSTREAMS,2,3,out of range,SCTP,Invalid number of streams will cause SCTP to fail connection establishment.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.09090909090909091,"{'fail', 'will', 'range', 'sctp', 'establishment', 'number', 'of', 'streams', 'invalid', 'connection', 'cause', 'to', 'out'}",SCTP_INSTREAMS,
DU_case_005.json,gNBs[0].SCTP.SCTP_OUTSTREAMS,2,0,out of range,SCTP,Zero outstreams will cause SCTP to fail connection establishment.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'outstreams', 'will', 'range', 'zero', 'sctp', 'establishment', 'of', 'connection', 'cause', 'to', 'out'}",SCTP_OUTSTREAMS,
DU_case_006.json,MACRLCs[0].num_cc,1,0,out of range,MAC,Zero number of CC will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'fail', 'will', 'cc', 'range', 'zero', 'number', 'of', 'mac', 'cause', 'to', 'scheduling', 'out'}",num_cc,
DU_case_007.json,MACRLCs[0].tr_s_preference,local_L1,invalid,invalid enum,MAC,Invalid TR-S preference will cause MAC to fail scheduling.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'fail', 'preference', 'will', 'enum', 'mac', 'invalid', 'cause', 'to', 's', 'scheduling', 'tr'}",tr_s_preference,
DU_case_008.json,L1s[0].prach_dtx_threshold,120,-1,out of range,L1,Invalid PRACH DTX threshold will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'threshold', 'fail', 'will', 'l1', 'range', 'prach', 'operation', 'of', 'invalid', 'cause', 'to', 'out', 'dtx'}",prach_dtx_threshold,
DU_case_009.json,L1s[0].ofdm_offset_divisor,8,0,out of range,L1,Zero OFDM offset divisor will cause L1 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'ofdm', 'fail', 'will', 'l1', 'range', 'zero', 'offset', 'to', 'operation', 'of', 'cause', 'divisor', 'out'}",ofdm_offset_divisor,
DU_case_010.json,RUs[0].local_rf,yes,no,logical contradiction,RU,Local RF disabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'will', 'logical', 'operation', 'disabled', 'rf', 'local', 'cause', 'to', 'ru'}",local_rf,
DU_case_011.json,RUs[0].nb_tx,4,0,out of range,RU,Zero number of TX will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'zero', 'number', 'operation', 'of', 'cause', 'tx', 'to', 'out', 'ru'}",nb_tx,
DU_case_012.json,RUs[0].bands,[78],[79],out of range,RU,Invalid frequency band will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'frequency', 'band', 'will', 'range', 'operation', 'of', 'invalid', 'cause', 'to', 'out', 'ru'}",bands,
DU_case_013.json,RUs[0].max_pdschReferenceSignalPower,-27,0,out of range,RU,Zero maximum PDSCH reference signal power will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'power', 'reference', 'maximum', 'will', 'range', 'zero', 'operation', 'of', 'pdsch', 'cause', 'signal', 'to', 'out', 'ru'}",max_pdschReferenceSignalPower,
DU_case_014.json,RUs[0].max_rxgain,114,0,out of range,RU,Zero maximum RX gain will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'maximum', 'will', 'range', 'zero', 'operation', 'of', 'rx', 'cause', 'to', 'gain', 'out', 'ru'}",max_rxgain,
DU_case_015.json,RUs[0].sf_extension,0,1,logical contradiction,RU,SF extension enabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'will', 'extension', 'logical', 'operation', 'sf', 'cause', 'to', 'enabled', 'ru'}",sf_extension,
DU_case_016.json,RUs[0].eNB_instances,[0],[1],out of range,RU,Invalid eNB instance will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'to', 'operation', 'of', 'invalid', 'cause', 'enb', 'instance', 'out', 'ru'}",eNB_instances,
DU_case_017.json,RUs[0].clock_src,internal,external,logical contradiction,RU,External clock source will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'external', 'will', 'logical', 'operation', 'source', 'cause', 'clock', 'to', 'ru'}",clock_src,
DU_case_018.json,RUs[0].ru_thread_core,6,0,out of range,RU,Zero RU thread core will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'zero', 'operation', 'of', 'thread', 'ru', 'cause', 'to', 'out', 'core'}",ru_thread_core,
DU_case_019.json,RUs[0].sl_ahead,5,0,out of range,RU,Zero SL ahead will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'zero', 'operation', 'of', 'sl', 'ahead', 'cause', 'to', 'out', 'ru'}",sl_ahead,
DU_case_020.json,RUs[0].do_precoding,0,1,logical contradiction,RU,Precoding enabled will cause RU to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'will', 'precoding', 'logical', 'operation', 'cause', 'to', 'enabled', 'ru'}",do_precoding,
DU_case_021.json,fhi_72.dpdk_devices,"[('0000:ca:02.0', '0000:ca:02.1')]","[('0000:ca:02.0', '0000:ca:02.2')]",out of range,fhi_72,Invalid DPDK device will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'device', 'operation', 'of', 'dpdk', 'invalid', 'fhi_72', 'cause', 'to', 'out'}",dpdk_devices,
DU_case_022.json,fhi_72.system_core,0,1,out of range,fhi_72,Invalid system core will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'system', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 'to', 'out', 'core'}",system_core,
DU_case_023.json,fhi_72.io_core,4,0,out of range,fhi_72,Zero IO core will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'zero', 'io', 'operation', 'of', 'fhi_72', 'cause', 'to', 'out', 'core'}",io_core,
DU_case_024.json,fhi_72.worker_cores,[2],[1],out of range,fhi_72,Invalid worker core will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'worker', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 'to', 'out', 'core'}",worker_cores,
DU_case_025.json,fhi_72.ru_addr,"[('e8:c7:4f:25:80:ed', 'e8:c7:4f:25:80:ed')]","[('e8:c7:4f:25:80:ee', 'e8:c7:4f:25:80:ee')]",out of range,fhi_72,Invalid RU address will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'address', 'will', 'range', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 'to', 'out', 'ru'}",ru_addr,
DU_case_026.json,fhi_72.mtu,9000,0,out of range,fhi_72,Zero MTU will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'mtu', 'fail', 'will', 'range', 'zero', 'operation', 'of', 'fhi_72', 'cause', 'to', 'out'}",mtu,
DU_case_027.json,fhi_72.fh_config[0].T1a_cp_dl,"[285, 429]","[0, 0]",out of range,fhi_72,Invalid T1a CP DL will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'dl', 'will', 'range', 'to', 'cp', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 't1a', 'out'}",T1a_cp_dl,
DU_case_028.json,fhi_72.fh_config[0].T1a_cp_ul,"[285, 429]","[0, 0]",out of range,fhi_72,Invalid T1a CP UL will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'ul', 'will', 'range', 'to', 'cp', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 't1a', 'out'}",T1a_cp_ul,
DU_case_029.json,fhi_72.fh_config[0].T1a_up,"[96, 196]","[0, 0]",out of range,fhi_72,Invalid T1a UP will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'up', 'will', 'range', 'to', 'operation', 'of', 'invalid', 'fhi_72', 'cause', 't1a', 'out'}",T1a_up,
DU_case_030.json,fhi_72.fh_config[0].Ta4,"[110, 180]","[0, 0]",out of range,fhi_72,Invalid Ta4 will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'operation', 'of', 'invalid', 'ta4', 'fhi_72', 'cause', 'to', 'out'}",Ta4,
DU_case_031.json,fhi_72.fh_config[0].ru_config.iq_width,9,0,out of range,fhi_72,Zero IQ width will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'fail', 'will', 'range', 'zero', 'width', 'operation', 'iq', 'of', 'fhi_72', 'cause', 'to', 'out'}",iq_width,
DU_case_032.json,fhi_72.fh_config[0].ru_config.iq_width_prach,9,0,out of range,fhi_72,Zero IQ width PRACH will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1,"{'fail', 'will', 'range', 'zero', 'prach', 'width', 'operation', 'iq', 'of', 'fhi_72', 'cause', 'to', 'out'}",iq_width_prach,
DU_case_033.json,fhi_72.fh_config[0].prach_config.kbar,0,1,logical contradiction,fhi_72,Kbar enabled will cause fhi_72 to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'kbar', 'will', 'logical', 'operation', 'fhi_72', 'cause', 'to', 'enabled'}",kbar,
DU_case_034.json,log_config.global_log_level,info,error,logical contradiction,log_config,Global log level set to error will cause log_config to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'contradiction', 'fail', 'will', 'logical', 'operation', 'set', 'log', 'error', 'level', 'log_config', 'cause', 'to', 'global'}",global_log_level,
DU_case_035.json,log_config.hw_log_level,info,error,logical contradiction,log_config,HW log level set to error will cause log_config to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.0,"{'hw', 'fail', 'contradiction', 'will', 'logical', 'operation', 'set', 'log', 'error', 'level', 'log_config', 'cause', 'to'}",hw_log_level,
DU_case_036.json,log_config.phy_log_level,info,error,logical contradiction,log_config,PHY log level set to error will cause log_config to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.08333333333333333,"{'contradiction', 'fail', 'will', 'phy', 'logical', 'operation', 'set', 'log', 'error', 'level', 'log_config', 'cause', 'to'}",phy_log_level,
DU_case_037.json,log_config.mac_log_level,info,error,logical contradiction,log_config,MAC log level set to error will cause log_config to fail operation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.08333333333333333,"{'contradiction', 'fail', 'will', 'logical', 'operation', 'mac', 'set', 'log', 'error', 'level', 'log_config', 'cause', 'to'}",mac_log_level,
DU_case_038.json,gNBs[0].servingCellConfigCommon[0].dl_frequencyBand,78,80,out of range,PHY,Invalid frequency band will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'frequency', 'band', 'will', 'range', 'phy', 'modulation', 'of', 'invalid', 'cause', 'to', 'out'}",dl_frequencyBand,
DU_case_039.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,2,out of range,PHY,Invalid subcarrier spacing will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'subcarrier', 'will', 'range', 'phy', 'modulation', 'of', 'invalid', 'cause', 'to', 'out', 'spacing'}",dl_subcarrierSpacing,
DU_case_040.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,0,out of range,PHY,Zero carrier bandwidth will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'will', 'range', 'zero', 'phy', 'modulation', 'of', 'cause', 'bandwidth', 'carrier', 'to', 'out'}",dl_carrierBandwidth,
DU_case_041.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,80,out of range,PHY,Invalid frequency band will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'frequency', 'band', 'will', 'range', 'phy', 'modulation', 'of', 'invalid', 'cause', 'to', 'out'}",ul_frequencyBand,
DU_case_042.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,2,out of range,PHY,Invalid subcarrier spacing will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'subcarrier', 'will', 'range', 'phy', 'modulation', 'of', 'invalid', 'cause', 'to', 'out', 'spacing'}",ul_subcarrierSpacing,
DU_case_043.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,0,out of range,PHY,Zero carrier bandwidth will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'will', 'range', 'zero', 'phy', 'modulation', 'of', 'cause', 'bandwidth', 'carrier', 'to', 'out'}",ul_carrierBandwidth,
DU_case_044.json,gNBs[0].servingCellConfigCommon[0].pMax,20,0,out of range,PHY,Zero P-MAX will cause PHY to fail modulation.,op1,C:\Users\bmwlab\Desktop\testing_row_data\option_1\json\processed\op1_100_case_2.json,0.1111111111111111,"{'fail', 'max', 'will', 'p', 'range', 'zero', 'phy', 'modulation', 'of', 'cause', 'to', 'out'}",pMax,
