filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,param_name,orig_type,err_type,type_changed,numeric_orig,numeric_err,numeric_delta,abs_delta,direction,zero_to_nonzero,nonzero_to_zero,sign_change,large_jump
du_gnb_case_017.json,fhi_72.dpdk_devices[0],0000:ca:02.0,ca:02.0,invalid format,PHY,"Invalid PCIe device format (missing domain) causes DPDK device initialization failure in targets/ARCH/COMMON/common_lib.c, breaking fronthaul interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dpdk_devices,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_018.json,fhi_72.ru_addr[0],e8:c7:4f:25:80:ed,e8:c7:4f:25:80,invalid format,PHY,"Invalid MAC address format (incomplete) causes Ethernet frame addressing failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking RU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ru_addr,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_019.json,gNBs[0].plmn_list[0].mcc,1,001,invalid format,NGAP,"String MCC format instead of integer causes PLMN encoding failure in openair3/NGAP/ngap_gNB_handlers.c during NGSetupRequest, violating TS 38.413 format",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,mcc,int,str,True,1.0,1.0,0.0,0.0,same,False,False,False,False
du_gnb_case_020.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,,missing value,MAC,"NULL PRACH configuration index breaks PRACH occasion calculation in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c, causing random access procedure failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_ConfigurationIndex,int,null,True,98.0,,,,non_numeric,False,False,False,False
du_gnb_case_021.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,,missing value,RRC,"Missing SSB frequency causes SIB1 encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c, preventing cell broadcast information transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,absoluteFrequencySSB,int,null,True,641280.0,,,,non_numeric,False,False,False,False
du_gnb_case_022.json,gNBs[0].servingCellConfigCommon[0].dl_absoluteFrequencyPointA,640008,,missing value,PHY,"Missing frequency Point A causes carrier frequency calculation failure in openair1/PHY/INIT/phy_init.c, breaking resource block mapping",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dl_absoluteFrequencyPointA,int,null,True,640008.0,,,,non_numeric,False,False,False,False
du_gnb_case_023.json,MACRLCs[0].remote_n_address,127.0.0.5,,missing value,F1AP,"Missing remote F1-C address prevents F1AP association establishment in openair3/F1AP/f1ap_gnb.c, breaking CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,remote_n_address,str,null,True,,,,,non_numeric,False,False,False,False
du_gnb_case_024.json,rfsimulator.IQfile,/tmp/rfsimulator.iqs,,missing value,PHY,"NULL IQ capture path breaks RF simulator initialization in targets/RT/USER/rfsim.c, causing PHY layer startup failure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,IQfile,str,null,True,,,,,non_numeric,False,False,False,False
du_gnb_case_025.json,gNBs[0].servingCellConfigCommon[0].ul_frequencyBand,78,79,logical contradiction,RRC,"UL band n79 with DL band n78 creates duplex mismatch in NR_ServingCellConfigCommon encoding in openair2/GNB_APP/gnb_config.c, violating TS 38.331 band pairing constraints",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ul_frequencyBand,int,int,False,78.0,79.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_026.json,RUs[0].nb_tx,4,2,logical contradiction,PHY,"RU has 2 TX antennas while PDSCH config assumes 4 (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), leading to resource mapping errors in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nb_tx,int,int,False,4.0,2.0,-2.0,2.0,decrease,False,False,False,False
du_gnb_case_027.json,MACRLCs[0].tr_n_preference,f1,local_mac,logical contradiction,F1AP,"DU configured for monolithic local_mac instead of F1 split, disrupting F1AP and NFAPI mode selection in executables/nr-softmodem.c and openair2/GNB_APP/gnb_app.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,tr_n_preference,str,str,False,,,,,non_numeric,False,False,False,False
du_gnb_case_028.json,L1s[0].num_cc,1,2,logical contradiction,PHY,"L1 expects 2 component carriers while MAC/RU are configured for 1, causing CC index/state mismatches in openair1/PHY/INIT/phy_init.c and L1 scheduling",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,num_cc,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_029.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial DL BWP location/bandwidth exceeds carrier bandwidth (dl_carrierBandwidth=106), causing resource block mapping failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialDLBWPlocationAndBandwidth,int,int,False,28875.0,100000.0,71125.0,71125.0,increase,False,False,False,True
du_gnb_case_030.json,gNBs[0].servingCellConfigCommon[0].initialULBWPlocationAndBandwidth,28875,100000,logical contradiction,PHY,"Initial UL BWP location/bandwidth exceeds carrier bandwidth (ul_carrierBandwidth=106), causing uplink resource allocation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialULBWPlocationAndBandwidth,int,int,False,28875.0,100000.0,71125.0,71125.0,increase,False,False,False,True
du_gnb_case_031.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsubcarrierSpacing,1,2,logical contradiction,PHY,"Initial DL BWP SCS (60kHz) differs from carrier SCS (30kHz), causing symbol timing mismatch in openair1/PHY/INIT/phy_init.c and breaking frame structure",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialDLBWPsubcarrierSpacing,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_032.json,gNBs[0].servingCellConfigCommon[0].initialULBWPsubcarrierSpacing,1,3,logical contradiction,PHY,"Initial UL BWP SCS (120kHz) differs from carrier SCS (30kHz), causing uplink symbol timing calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialULBWPsubcarrierSpacing,int,int,False,1.0,3.0,2.0,2.0,increase,False,False,False,False
du_gnb_case_033.json,gNBs[0].servingCellConfigCommon[0].dl_subcarrierSpacing,1,0,logical contradiction,PHY,"DL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing resource grid misalignment in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dl_subcarrierSpacing,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_034.json,gNBs[0].servingCellConfigCommon[0].ul_subcarrierSpacing,1,0,logical contradiction,PHY,"UL carrier SCS (15kHz) differs from initial BWP SCS (30kHz), causing uplink resource grid misalignment in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ul_subcarrierSpacing,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_035.json,gNBs[0].servingCellConfigCommon[0].subcarrierSpacing,1,0,logical contradiction,PHY,"SSB subcarrier spacing (15kHz) differs from reference SCS (30kHz), causing SSB symbol timing mismatch in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,subcarrierSpacing,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_036.json,gNBs[0].servingCellConfigCommon[0].referenceSubcarrierSpacing,1,2,logical contradiction,PHY,"Reference SCS (60kHz) differs from TDD pattern SCS (30kHz), causing slot boundary calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,referenceSubcarrierSpacing,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_037.json,gNBs[0].servingCellConfigCommon[0].msg1_SubcarrierSpacing,1,2,logical contradiction,MAC,"PRACH msg1 SCS (60kHz) exceeds allowed 15kHz for 30kHz carrier < 6GHz, causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,msg1_SubcarrierSpacing,int,int,False,1.0,2.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_038.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSlots,7,10,logical contradiction,PHY,"DL slots (10) plus UL slots (2) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nrofDownlinkSlots,int,int,False,7.0,10.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_039.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSlots,2,8,logical contradiction,PHY,"UL slots (8) plus DL slots (7) plus symbols exceed periodicity (ms5=10 slots), causing TDD pattern overflow in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nrofUplinkSlots,int,int,False,2.0,8.0,6.0,6.0,increase,False,False,False,False
du_gnb_case_040.json,gNBs[0].servingCellConfigCommon[0].nrofDownlinkSymbols,6,15,logical contradiction,PHY,"DL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c during slot format configuration",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nrofDownlinkSymbols,int,int,False,6.0,15.0,9.0,9.0,increase,False,False,False,False
du_gnb_case_041.json,gNBs[0].servingCellConfigCommon[0].nrofUplinkSymbols,4,15,logical contradiction,PHY,"UL symbols (15) exceed slot capacity (14 symbols), causing TDD pattern validation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nrofUplinkSymbols,int,int,False,4.0,15.0,11.0,11.0,increase,False,False,False,True
du_gnb_case_042.json,gNBs[0].servingCellConfigCommon[0].dl_UL_TransmissionPeriodicity,6,0,logical contradiction,PHY,"TDD periodicity ms0.5 (0) with 7 DL slots creates impossible pattern, causing slot format calculation failure in openair1/PHY/INIT/phy_init.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,dl_UL_TransmissionPeriodicity,int,int,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_043.json,gNBs[0].maxMIMO_layers,1,8,logical contradiction,PHY,"maxMIMO_layers (8) exceeds antenna port configuration (pdsch_AntennaPorts_XP=2, pdsch_AntennaPorts_N1=2), causing MIMO layer mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,maxMIMO_layers,int,int,False,1.0,8.0,7.0,7.0,increase,False,False,False,False
du_gnb_case_044.json,gNBs[0].pusch_AntennaPorts,4,1,logical contradiction,PHY,"PUSCH antenna ports (1) less than configured MIMO layers, causing uplink MIMO precoding failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,pusch_AntennaPorts,int,int,False,4.0,1.0,-3.0,3.0,decrease,False,False,False,False
du_gnb_case_045.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPcontrolResourceSetZero,12,17,out of range,PHY,"CORESET0 index 17 exceeds maximum 15, causing PDCCH resource mapping failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c during control channel initialization",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialDLBWPcontrolResourceSetZero,int,int,False,12.0,17.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_046.json,gNBs[0].pdcch_ConfigSIB1[0].controlResourceSetZero,11,16,out of range,RRC,"SIB1 CORESET0 index 16 exceeds maximum 15, causing SIB1 PDCCH encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,controlResourceSetZero,int,int,False,11.0,16.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_047.json,gNBs[0].pdcch_ConfigSIB1[0].searchSpaceZero,0,16,out of range,RRC,"SIB1 SearchSpace0 index 16 exceeds maximum 15, causing SIB1 PDCCH search space encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,searchSpaceZero,int,int,False,0.0,16.0,16.0,16.0,increase,True,False,True,True
du_gnb_case_048.json,gNBs[0].servingCellConfigCommon[0].initialDLBWPsearchSpaceZero,0,16,out of range,PHY,"Initial BWP SearchSpace0 index 16 exceeds maximum 15, causing PDCCH monitoring configuration failure in openair1/PHY/NR_TRANSPORT/nr_pdcch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,initialDLBWPsearchSpaceZero,int,int,False,0.0,16.0,16.0,16.0,increase,True,False,True,True
du_gnb_case_049.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,11,out of range,MAC,RA preambleTransMax > 10 violates comment-mapped range (0..10) and destabilizes PRACH/RA state machine in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,preambleTransMax,int,int,False,6.0,11.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_050.json,gNBs[0].servingCellConfigCommon[0].preambleTransMax,6,-1,out of range,MAC,Negative preambleTransMax value causes RA procedure initialization failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,preambleTransMax,int,int,False,6.0,-1.0,-7.0,7.0,decrease,False,False,True,False
du_gnb_case_051.json,gNBs[0].servingCellConfigCommon[0].ra_ResponseWindow,4,100,out of range,MAC,"RA response window 100 exceeds valid range (1,2,4,8,10,20,40,80), causing PRACH response timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ra_ResponseWindow,int,int,False,4.0,100.0,96.0,96.0,increase,False,False,False,True
du_gnb_case_052.json,gNBs[0].servingCellConfigCommon[0].ra_ContentionResolutionTimer,7,8,out of range,MAC,"RA contention resolution timer 8 exceeds valid range (0..7), causing timer configuration failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ra_ContentionResolutionTimer,int,int,False,7.0,8.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_053.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,4,9,out of range,MAC,"SSB per RACH occasion PR value 9 exceeds valid range (1..8), causing PRACH preamble allocation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ssb_perRACH_OccasionAndCB_PreamblesPerSSB_PR,int,int,False,4.0,9.0,5.0,5.0,increase,False,False,False,False
du_gnb_case_054.json,gNBs[0].servingCellConfigCommon[0].ssb_perRACH_OccasionAndCB_PreamblesPerSSB,15,65,out of range,MAC,"SSB per RACH occasion value 65 exceeds valid range (4,8,12,16...60,64), causing PRACH occasion calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ssb_perRACH_OccasionAndCB_PreamblesPerSSB,int,int,False,15.0,65.0,50.0,50.0,increase,False,False,False,True
du_gnb_case_055.json,gNBs[0].servingCellConfigCommon[0].zeroCorrelationZoneConfig,13,16,out of range,PHY,"Zero correlation zone config 16 exceeds maximum 15, causing PRACH root sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,zeroCorrelationZoneConfig,int,int,False,13.0,16.0,3.0,3.0,increase,False,False,False,False
du_gnb_case_056.json,gNBs[0].servingCellConfigCommon[0].prach_RootSequenceIndex_PR,2,3,invalid enum,PHY,"Invalid PRACH root sequence PR value 3 (valid: 1=839, 2=139), causing PRACH sequence generation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_RootSequenceIndex_PR,int,int,False,2.0,3.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_057.json,gNBs[0].servingCellConfigCommon[0].restrictedSetConfig,0,3,invalid enum,PHY,"Invalid restrictedSetConfig value 3 (valid: 0=unrestricted, 1=restricted type A, 2=restricted type B), causing PRACH sequence selection failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,restrictedSetConfig,int,int,False,0.0,3.0,3.0,3.0,increase,True,False,True,False
du_gnb_case_058.json,gNBs[0].servingCellConfigCommon[0].prach_msg1_FrequencyStart,0,-1,out of range,MAC,Negative PRACH msg1 frequency start causes PRACH occasion frequency calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_msg1_FrequencyStart,int,int,False,0.0,-1.0,-1.0,1.0,decrease,True,False,True,False
du_gnb_case_059.json,gNBs[0].servingCellConfigCommon[0].prach_ConfigurationIndex,98,256,out of range,MAC,"PRACH configuration index 256 exceeds maximum 255, causing PRACH format lookup failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_ConfigurationIndex,int,int,False,98.0,256.0,158.0,158.0,increase,False,False,False,True
du_gnb_case_060.json,gNBs[0].servingCellConfigCommon[0].ssb_PositionsInBurst_Bitmap,1,0,logical contradiction,PHY,"SSB positions bitmap 0 (no SSB) contradicts SSB periodicity configuration, causing SSB burst generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ssb_PositionsInBurst_Bitmap,int,int,False,1.0,0.0,-1.0,1.0,decrease,False,True,True,False
du_gnb_case_061.json,gNBs[0].servingCellConfigCommon[0].physCellId,0,1008,out of range,PHY,"Physical cell ID 1008 exceeds maximum 1007, causing SSB sequence generation failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,physCellId,int,int,False,0.0,1008.0,1008.0,1008.0,increase,True,False,True,True
du_gnb_case_062.json,gNBs[0].servingCellConfigCommon[0].p0_NominalWithGrant,-90,-200,out of range,PHY,"P0 nominal with grant -200dBm exceeds valid range (-202..24), causing uplink power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pusch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,p0_NominalWithGrant,int,int,False,-90.0,-200.0,-110.0,110.0,decrease,False,False,False,True
du_gnb_case_063.json,gNBs[0].servingCellConfigCommon[0].p0_nominal,-90,30,out of range,PHY,"P0 nominal 30dBm exceeds valid range (-202..24), causing PUCCH power control calculation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,p0_nominal,int,int,False,-90.0,30.0,120.0,120.0,increase,False,False,True,True
du_gnb_case_064.json,gNBs[0].servingCellConfigCommon[0].preambleReceivedTargetPower,-96,-200,out of range,PHY,"PRACH preamble target power -200dBm exceeds valid range (-202..-60), causing PRACH power control calculation failure in openair1/PHY/NR_RELS/prach.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,preambleReceivedTargetPower,int,int,False,-96.0,-200.0,-104.0,104.0,decrease,False,False,False,True
du_gnb_case_065.json,gNBs[0].servingCellConfigCommon[0].rsrp_ThresholdSSB,19,128,out of range,RRC,"RSRP threshold SSB 128 exceeds maximum 127, causing cell selection criteria encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,rsrp_ThresholdSSB,int,int,False,19.0,128.0,109.0,109.0,increase,False,False,False,True
du_gnb_case_066.json,gNBs[0].servingCellConfigCommon[0].ssPBCH_BlockPower,-25,50,out of range,PHY,"SSB power 50dBm exceeds valid range (-60..50), causing SSB power scaling failure in openair1/PHY/NR_REFSIG/nr_ssb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ssPBCH_BlockPower,int,int,False,-25.0,50.0,75.0,75.0,increase,False,False,True,True
du_gnb_case_067.json,gNBs[0].servingCellConfigCommon[0].hoppingId,40,1024,out of range,PHY,"PUCCH hopping ID 1024 exceeds maximum 1023, causing PUCCH sequence generation failure in openair1/PHY/NR_TRANSPORT/nr_pucch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,hoppingId,int,int,False,40.0,1024.0,984.0,984.0,increase,False,False,False,True
du_gnb_case_068.json,gNBs[0].servingCellConfigCommon[0].msg3_DeltaPreamble,1,7,out of range,MAC,"Msg3 delta preamble 7 exceeds valid range (0..6), causing PRACH power ramping calculation failure in openair2/LAYER2/NR_MAC_COMMON/nr_mac_common.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,msg3_DeltaPreamble,int,int,False,1.0,7.0,6.0,6.0,increase,False,False,False,False
du_gnb_case_069.json,gNBs[0].sib1_tda,15,16,out of range,RRC,"SIB1 TDA value 16 exceeds maximum 15, causing SIB1 scheduling information encoding failure in openair2/RRC/NR/MESSAGES/asn1_msg.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,sib1_tda,int,int,False,15.0,16.0,1.0,1.0,increase,False,False,False,False
du_gnb_case_070.json,gNBs[0].min_rxtxtime,6,0,out of range,PHY,"Min RX-TX time 0 causes insufficient guard period, leading to timing violation in openair1/PHY/INIT/phy_init.c during TDD slot configuration",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,min_rxtxtime,int,int,False,6.0,0.0,-6.0,6.0,decrease,False,True,True,False
du_gnb_case_071.json,RUs[0].max_pdschReferenceSignalPower,-27,50,out of range,PHY,"PDSCH reference signal power 50dBm exceeds valid range, causing power scaling failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,max_pdschReferenceSignalPower,int,int,False,-27.0,50.0,77.0,77.0,increase,False,False,True,True
du_gnb_case_072.json,RUs[0].max_rxgain,114,200,out of range,PHY,"RX gain 200dB exceeds hardware limits, causing RU initialization failure in targets/ARCH/COMMON/common_lib.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,max_rxgain,int,int,False,114.0,200.0,86.0,86.0,increase,False,False,False,True
du_gnb_case_073.json,RUs[0].nb_rx,4,0,out of range,PHY,"Zero RX antennas causes RU initialization failure in targets/ARCH/COMMON/common_lib.c, breaking receive chain setup",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,nb_rx,int,int,False,4.0,0.0,-4.0,4.0,decrease,False,True,True,False
du_gnb_case_074.json,L1s[0].prach_dtx_threshold,120,-1,out of range,PHY,Negative PRACH DTX threshold causes detection algorithm failure in openair1/PHY/NR_RELS/prach.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,prach_dtx_threshold,int,int,False,120.0,-1.0,-121.0,121.0,decrease,False,False,True,True
du_gnb_case_075.json,L1s[0].pucch0_dtx_threshold,150,0,out of range,PHY,Zero PUCCH0 DTX threshold causes false positive detection in openair1/PHY/NR_TRANSPORT/nr_pucch.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,pucch0_dtx_threshold,int,int,False,150.0,0.0,-150.0,150.0,decrease,False,True,True,True
du_gnb_case_076.json,L1s[0].ofdm_offset_divisor,8,0,out of range,PHY,Zero OFDM offset divisor causes division by zero in openair1/PHY/INIT/phy_init.c during symbol timing calculation,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,ofdm_offset_divisor,int,int,False,8.0,0.0,-8.0,8.0,decrease,False,True,True,False
du_gnb_case_077.json,gNBs[0].SCTP.SCTP_INSTREAMS,2,0,out of range,NGAP,"Zero SCTP input streams causes SCTP association failure in openair3/NGAP/ngap_gNB_handlers.c, breaking NG interface",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,SCTP_INSTREAMS,int,int,False,2.0,0.0,-2.0,2.0,decrease,False,True,True,False
du_gnb_case_078.json,gNBs[0].SCTP.SCTP_OUTSTREAMS,2,0,out of range,NGAP,"Zero SCTP output streams causes SCTP association failure in openair3/NGAP/ngap_gNB_handlers.c, preventing NG message transmission",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,SCTP_OUTSTREAMS,int,int,False,2.0,0.0,-2.0,2.0,decrease,False,True,True,False
du_gnb_case_079.json,MACRLCs[0].remote_n_portc,501,0,out of range,F1AP,"Zero remote F1-C port causes socket connection failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c, breaking CU-DU communication",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,remote_n_portc,int,int,False,501.0,0.0,-501.0,501.0,decrease,False,True,True,True
du_gnb_case_080.json,MACRLCs[0].remote_n_portd,2152,65536,out of range,F1AP,"F1-U port 65536 exceeds maximum 65535, causing socket bind failure in targets/ARCH/ETHERNET/USERSPACE/LIB/eth_udp.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,remote_n_portd,int,int,False,2152.0,65536.0,63384.0,63384.0,increase,False,False,False,True
du_gnb_case_081.json,rfsimulator.serverport,4043,70000,out of range,PHY,"RF simulator port 70000 exceeds maximum 65535, causing socket initialization failure in targets/RT/USER/rfsim.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,serverport,int,int,False,4043.0,70000.0,65957.0,65957.0,increase,False,False,False,True
