filename,modified_key,original_value,error_value,error_type,affected_module,impact_description,option,source_file,domain_density
du_gnb_case_084.json,fhi_72.fh_config[0].ru_config.iq_width,9,0,out of range,PHY,"Zero IQ width causes sample quantization failure in targets/ARCH/COMMON/common_lib.c, breaking fronthaul IQ data processing",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_085.json,fhi_72.fh_config[0].ru_config.iq_width_prach,9,17,out of range,PHY,"PRACH IQ width 17 exceeds maximum 16 bits, causing sample format conversion failure in targets/ARCH/COMMON/common_lib.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.05263157894736842
du_gnb_case_086.json,fhi_72.fh_config[0].prach_config.kbar,0,-1,out of range,PHY,Negative PRACH kbar value causes timing offset calculation failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.06666666666666667
du_gnb_case_087.json,RUs[0].eNB_instances[0],0,-1,out of range,PHY,Negative eNB instance index causes RU-gNB association failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.06666666666666667
du_gnb_case_088.json,RUs[0].ru_thread_core,6,-1,out of range,PHY,Negative thread core ID causes CPU affinity setting failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_089.json,RUs[0].sl_ahead,5,-10,out of range,PHY,Negative slot ahead value causes timing advance calculation failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.06666666666666667
du_gnb_case_090.json,RUs[0].do_precoding,0,2,invalid enum,PHY,"Invalid precoding mode 2 (valid: 0=off, 1=on) causes MIMO precoding configuration failure in openair1/PHY/NR_TRANSPORT/nr_pdsch.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.1
du_gnb_case_091.json,RUs[0].clock_src,internal,external_gps,invalid enum,PHY,Invalid clock source 'external_gps' (valid: internal/external) causes clock initialization failure in targets/ARCH/COMMON/common_lib.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0
du_gnb_case_092.json,MACRLCs[0].tr_s_preference,local_L1,remote_L1,invalid enum,MAC,Invalid transport south preference 'remote_L1' (valid: local_L1/f1) causes MAC-PHY interface selection failure in executables/nr-softmodem.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.10526315789473684
du_gnb_case_093.json,L1s[0].tr_n_preference,local_mac,f1,logical contradiction,PHY,"L1 configured for F1 interface while MAC expects local_mac, causing interface mismatch in executables/nr-softmodem.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.058823529411764705
du_gnb_case_094.json,gNBs[0].plmn_list[0].mnc_length,2,1,logical contradiction,NGAP,"MNC length 1 with MNC value 1 creates ambiguous PLMN encoding in openair3/NGAP/ngap_gNB_handlers.c, violating TS 38.413 PLMN format",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.045454545454545456
du_gnb_case_095.json,gNBs[0].plmn_list[0].mnc_length,2,3,logical contradiction,NGAP,MNC length 3 with 2-digit MNC value creates PLMN encoding mismatch in openair3/NGAP/ngap_gNB_handlers.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.058823529411764705
du_gnb_case_096.json,gNBs[0].gNB_ID,0xe00,0x3ffff,out of range,NGAP,"gNB ID 0x3FFFF exceeds 22-bit maximum, causing NGAP gNB ID encoding failure in openair3/NGAP/ngap_gNB_handlers.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.2222222222222222
du_gnb_case_097.json,gNBs[0].gNB_DU_ID,0xe00,0x3ffff,out of range,F1AP,"gNB DU ID 0x3FFFF exceeds 22-bit maximum, causing F1AP DU ID encoding failure in openair3/F1AP/f1ap_gnb.c",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.15789473684210525
du_gnb_case_098.json,gNBs[0].servingCellConfigCommon[0].dl_carrierBandwidth,106,0,out of range,PHY,Zero carrier bandwidth causes resource grid initialization failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.07142857142857142
du_gnb_case_099.json,gNBs[0].servingCellConfigCommon[0].ul_carrierBandwidth,106,0,out of range,PHY,Zero UL carrier bandwidth causes uplink resource grid initialization failure in openair1/PHY/INIT/phy_init.c,op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.0625
du_gnb_case_100.json,gNBs[0].servingCellConfigCommon[0].absoluteFrequencySSB,641280,0,logical contradiction,PHY,"SSB frequency 0 with non-zero frequency Point A creates frequency offset calculation failure in openair1/PHY/INIT/phy_init.c, breaking SSB positioning",op2,C:\Users\bmwlab\Desktop\testing_row_data\option_2\json\processed\op2_100_case_2.json,0.13043478260869565
